"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000119820",1105.44012031024,0.558483838347675,0.0647235446816417,8.62875853129972,6.20214741339705e-18,3.9062926743011e-17,"YIPF4","84272","Yip1 domain family member 4"
"ENSG00000149485",1282.99110490886,0.611298966294594,0.0708611244362856,8.62671840388646,6.31373722899764e-18,3.97487651776878e-17,"FADS1","3992","fatty acid desaturase 1"
"ENSG00000128513",143.840216007763,-1.33855797173792,0.155319267942415,-8.61810636549098,6.8070435605827e-18,4.28361263859384e-17,"POT1","25913","protection of telomeres 1"
"ENSG00000157224",695.453878624438,0.659237167255234,0.0765200860256087,8.61521727817464,6.98090800909238e-18,4.39114904985077e-17,"CLDN12","9069","claudin 12"
"ENSG00000139974",246.838001973885,1.02389186515278,0.118870462820559,8.61350953683426,7.08573302057917e-18,4.45518486592559e-17,"SLC38A6","145389","solute carrier family 38 member 6"
"ENSG00000185652",143.855816199566,-1.4178511906692,0.164633159923174,-8.61218475871345,7.16811960940399e-18,4.50506382956912e-17,"NTF3","4908","neurotrophin 3"
"ENSG00000107949",655.950111688017,-0.702728740152148,0.0816242018426564,-8.60931836744657,7.34962728842155e-18,4.61716994785835e-17,"BCCIP","56647","BRCA2 and CDKN1A interacting protein"
"ENSG00000146476",592.031349916041,-0.700587972546806,0.0814133027893774,-8.60532552473989,7.61004756223045e-18,4.77873374402013e-17,"ARMT1","79624","acidic residue methyltransferase 1"
"ENSG00000124508",288.637013046986,0.994687581105474,0.11559498751513,8.60493696558666,7.63587116855284e-18,4.79290755034633e-17,"BTN2A2","10385","butyrophilin subfamily 2 member A2"
"ENSG00000127415",273.160720314078,0.993145717254036,0.115504025529513,8.59836453925385,8.08601039306162e-18,5.07329166338621e-17,"IDUA","3425","iduronidase, alpha-L-"
"ENSG00000136052",114.732290088068,-1.57326157944805,0.182981021310393,-8.59794949323899,8.11529971237309e-18,5.08950158131722e-17,"SLC41A2","84102","solute carrier family 41 member 2"
"ENSG00000213390",173.251857575623,-1.26267793000968,0.14686662263688,-8.59744649491659,8.15093610025012e-18,5.10967657360639e-17,"ARHGAP19","84986","Rho GTPase activating protein 19"
"ENSG00000129946",48.7924508540489,2.80063841324097,0.325824181769374,8.5955511283178,8.28661181658655e-18,5.19252061874373e-17,"SHC2","25759","SHC adaptor protein 2"
"ENSG00000186577",336.755608764477,0.917873748050868,0.106802714862212,8.59410502097283,8.39162513784573e-18,5.25608887724481e-17,"SMIM29","221491","small integral membrane protein 29"
"ENSG00000099875",597.021866082182,-0.683405008246338,0.0795396622750527,-8.59200289137619,8.5466238038546e-18,5.35089811474975e-17,"MKNK2","2872","MAP kinase interacting serine/threonine kinase 2"
"ENSG00000114354",2173.63212213883,-0.435394090300794,0.0506948300885997,-8.5885304189767,8.80887508623854e-18,5.51274738942605e-17,"TFG","10342","TRK-fused gene"
"ENSG00000130818",469.604273601781,0.800539164587308,0.0932648141140334,8.5835067832602,9.20238765017878e-18,5.75656999950487e-17,"ZNF426","79088","zinc finger protein 426"
"ENSG00000166889",617.621882068509,-0.71848177010135,0.0837099567430344,-8.58299057908827,9.2437929652916e-18,5.78001784991377e-17,"PATL1","219988","PAT1 homolog 1, processing body mRNA decay factor"
"ENSG00000124535",957.024997555625,0.623115026015294,0.0726001474321661,8.58283416844988,9.25637509530829e-18,5.78543071054511e-17,"WRNIP1","56897","Werner helicase interacting protein 1"
"ENSG00000155393",330.761614753415,-0.888810949913285,0.103596021369074,-8.57958576176186,9.52154072575106e-18,5.94864210326914e-17,"HEATR3","55027","HEAT repeat containing 3"
"ENSG00000137497",2069.4659167658,0.479194977319294,0.0558757056552784,8.57608815315295,9.81543302232489e-18,6.12965474080611e-17,"NUMA1","4926","nuclear mitotic apparatus protein 1"
"ENSG00000005812",642.156613677073,-0.660665333316221,0.0770456350111315,-8.57498719065354,9.90978248723138e-18,6.18595401511292e-17,"FBXL3","26224","F-box and leucine rich repeat protein 3"
"ENSG00000163482",365.357246729938,0.920347469538049,0.107331707189156,8.57479577694666,9.92627720614398e-18,6.19362715766935e-17,"STK36","27148","serine/threonine kinase 36"
"ENSG00000160888",636.049373142752,0.668335971927668,0.0779431715825526,8.57465712977574,9.93824178583735e-18,6.19846836393021e-17,"IER2","9592","immediate early response 2"
"ENSG00000052749",807.93965561355,-0.613922532621332,0.0716102748904441,-8.57310677218551,1.00730033918856e-17,6.27986142088029e-17,"RRP12","23223","ribosomal RNA processing 12 homolog"
"ENSG00000115604",61.724297491399,2.81769734882365,0.328765712123422,8.57053288989533,1.03007259635451e-17,6.41911624738809e-17,"IL18R1","8809","interleukin 18 receptor 1"
"ENSG00000136810",3613.31990495595,0.395709255867811,0.0461738302756152,8.56998982986233,1.03494180205396e-17,6.44673384559227e-17,"TXN","7295","thioredoxin"
"ENSG00000165912",193.354540618656,-1.17568699555414,0.137259659717237,-8.56542263018956,1.07680149534008e-17,6.70464741796456e-17,"PACSIN3","29763","protein kinase C and casein kinase substrate in neurons 3"
"ENSG00000127586",101.222427801346,-1.66019991949411,0.193854954833033,-8.56413456609368,1.08890608150735e-17,6.77715279951658e-17,"CHTF18","63922","chromosome transmission fidelity factor 18"
"ENSG00000106052",2359.09872100895,0.428540022162628,0.05006061742629,8.56042222798423,1.12454908862542e-17,6.99603396714286e-17,"TAX1BP1","8887","Tax1 binding protein 1"
"ENSG00000151718",1294.92491497686,-0.540269548210916,0.0631222368978901,-8.55910016441409,1.13751856272515e-17,7.07373357698026e-17,"WWC2","80014","WW and C2 domain containing 2"
"ENSG00000169764",1206.67900071401,-0.541078308278265,0.063234916950465,-8.55663823678488,1.16206472394568e-17,7.22332766828825e-17,"UGP2","7360","UDP-glucose pyrophosphorylase 2"
"ENSG00000143499",348.584715636629,-0.92801293310675,0.108486665035135,-8.55416592266153,1.18724033841034e-17,7.37670662204536e-17,"SMYD2","56950","SET and MYND domain containing 2"
"ENSG00000189403",3120.93521160305,-0.439202576541501,0.0513732603966689,-8.54924474620223,1.23896545978096e-17,7.69484742783471e-17,"HMGB1","3146","high mobility group box 1"
"ENSG00000076555",107.330174276393,1.75111009894202,0.204881455037453,8.54694290716507,1.26391674889949e-17,7.84650591629346e-17,"ACACB","32","acetyl-CoA carboxylase beta"
"ENSG00000108298",8836.49134921343,-0.315277123339096,0.0369042224055687,-8.54311790868467,1.30647972901908e-17,8.10732557738238e-17,"RPL19","6143","ribosomal protein L19"
"ENSG00000188786",664.409584062406,0.696894319199286,0.0815912757465396,8.54128474917053,1.32737670632467e-17,8.23353446877648e-17,"MTF1","4520","metal regulatory transcription factor 1"
"ENSG00000164088",183.492128149944,-1.22767625013245,0.14374580580024,-8.54060571227042,1.33520077011077e-17,8.27858180475075e-17,"PPM1M","132160","protein phosphatase, Mg2+/Mn2+ dependent 1M"
"ENSG00000107929",948.038067093971,-0.576089383746975,0.067466243412235,-8.53892783427899,1.35472947227623e-17,8.39613244844708e-17,"LARP4B","23185","La ribonucleoprotein domain family member 4B"
"ENSG00000170860",308.049720052481,-0.989707871068064,0.11594149945234,-8.53626937501275,1.38624965817868e-17,8.58787198917084e-17,"LSM3","27258","LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated"
"ENSG00000034053",782.919076186568,0.650009820266724,0.0761676381701911,8.53393693020025,1.41449971856165e-17,8.75920035805107e-17,"APBA2","321","amyloid beta precursor protein binding family A member 2"
"ENSG00000151466",134.255124726086,-1.39247041838496,0.163196266329008,-8.53248943562042,1.43231634465149e-17,8.86580356466767e-17,"SCLT1","132320","sodium channel and clathrin linker 1"
"ENSG00000128052",158.249549565563,8.82208547360209,1.034741648902,8.52588226535921,1.51649450883889e-17,9.38291186871017e-17,"KDR","3791","kinase insert domain receptor"
"ENSG00000107745",1257.82325077492,0.515797058902666,0.0605074981959677,8.5245147176989,1.53451798718741e-17,9.49044317883678e-17,"MICU1","10367","mitochondrial calcium uptake 1"
"ENSG00000091879",40.1448439581042,4.81410863433189,0.564904798988002,8.52198218700942,1.56845517367401e-17,9.69626356946628e-17,"ANGPT2","285","angiopoietin 2"
"ENSG00000131018",1713.13497416401,-0.638338176838159,0.0749076802819792,-8.52166526096159,1.57275394359438e-17,9.71876210511277e-17,"SYNE1","23345","spectrin repeat containing nuclear envelope protein 1"
"ENSG00000167034",188.462808554081,1.22659795092707,0.144011591944592,8.51735568202733,1.63237575610864e-17,1.00829647500122e-16,"NKX3-1","4824","NK3 homeobox 1"
"ENSG00000140534",75.8919090967013,-1.90964886194559,0.224302798058515,-8.51370949660381,1.68455729309155e-17,1.04009239152004e-16,"TICRR","90381","TOPBP1 interacting checkpoint and replication regulator"
"ENSG00000205476",370.059020314781,-0.831746122741027,0.0976987751851719,-8.51337308133689,1.68945395611327e-17,1.04267891144043e-16,"CCDC85C","317762","coiled-coil domain containing 85C"
"ENSG00000188112",160.630025928848,-1.30695750301459,0.153520384685768,-8.51325057379011,1.69124059027238e-17,1.04334465548072e-16,"C6orf132","647024","chromosome 6 open reading frame 132"
"ENSG00000011007",1205.10200356809,-0.538265444012365,0.0632307191549923,-8.51272057641727,1.69899150708247e-17,1.04768773353061e-16,"ELOA","6924","elongin A"
"ENSG00000125841",656.774694493975,-0.660862082245086,0.0776443921473708,-8.51139488594044,1.71853281323699e-17,1.05929471357117e-16,"NRSN2","80023","neurensin 2"
"ENSG00000197329",128.823232803511,1.52968758087308,0.179732775049213,8.51089947536967,1.72589218351574e-17,1.06338624584678e-16,"PELI1","57162","pellino E3 ubiquitin protein ligase 1"
"ENSG00000100393",1792.34350964516,0.488729512792928,0.0574294495141215,8.51008527728884,1.73805477972023e-17,1.07043256763547e-16,"EP300","2033","E1A binding protein p300"
"ENSG00000164190",1394.15125196352,0.510547216314212,0.0600571436389062,8.5010239478567,1.87925593511367e-17,1.15691202889329e-16,"NIPBL","25836","NIPBL, cohesin loading factor"
"ENSG00000082212",516.981668138354,-0.722267690623055,0.0849739586300126,-8.49987104599774,1.898014256671e-17,1.16797219686085e-16,"ME2","4200","malic enzyme 2"
"ENSG00000162433",72.525926643742,-1.97672961528987,0.232583433407008,-8.49901296207413,1.91209554507748e-17,1.17614624972254e-16,"AK4","205","adenylate kinase 4"
"ENSG00000182287",1427.82124884099,-0.487156632291155,0.0573207566073371,-8.49878231071359,1.91589811410785e-17,1.17799359222868e-16,"AP1S2","8905","adaptor related protein complex 1 sigma 2 subunit"
"ENSG00000147573",224.912061709268,-1.05990899293318,0.124755985115219,-8.49585686774301,1.96477997723475e-17,1.20754492512451e-16,"TRIM55","84675","tripartite motif containing 55"
"ENSG00000166548",478.38728836014,0.752440301987209,0.0885805432888062,8.49441958753818,1.98924457740195e-17,1.22207113721342e-16,"TK2","7084","thymidine kinase 2, mitochondrial"
"ENSG00000005059",121.740080986861,-1.44669525254047,0.170322747507151,-8.49384638114607,1.99908500527358e-17,1.22760478365509e-16,"MCUB","55013","mitochondrial calcium uniporter dominant negative beta subunit"
"ENSG00000065357",587.873529243904,-0.691218678804173,0.0813988787779003,-8.49174692799132,2.03553887767364e-17,1.24946988667864e-16,"DGKA","1606","diacylglycerol kinase alpha"
"ENSG00000128340",582.11927051498,-0.680469193913964,0.0801502012294224,-8.48992495934209,2.06770568660622e-17,1.26868636174865e-16,"RAC2","5880","Rac family small GTPase 2"
"ENSG00000213047",172.809357219066,-1.29411252753323,0.152431791199197,-8.4897810184628,2.07026823128209e-17,1.26973005379257e-16,"DENND1B","163486","DENN domain containing 1B"
"ENSG00000155545",403.702691553933,0.834960010858562,0.0983670038274956,8.48821229040193,2.09839988907706e-17,1.2864483180207e-16,"MIER3","166968","MIER family member 3"
"ENSG00000093167",811.8449297007,-0.61292842303217,0.0722128508269551,-8.48780260041168,2.1058086706958e-17,1.29045356294032e-16,"LRRFIP2","9209","LRR binding FLII interacting protein 2"
"ENSG00000182197",7300.37741017195,0.315067930600353,0.0371246466241427,8.4867590468985,2.12479695721861e-17,1.30154852682826e-16,"EXT1","2131","exostosin glycosyltransferase 1"
"ENSG00000130958",208.472910865476,-1.08506197729864,0.127886199495369,-8.48459006194745,2.16480546471124e-17,1.32550489983026e-16,"SLC35D2","11046","solute carrier family 35 member D2"
"ENSG00000166401",615.264360017849,0.723790453428408,0.0853158441612163,8.48365811232793,2.18222340126868e-17,1.33561497042765e-16,"SERPINB8","5271","serpin family B member 8"
"ENSG00000169871",1334.65096047625,0.535433944587232,0.0631252619655414,8.48208669422256,2.21190653176227e-17,1.35322035969748e-16,"TRIM56","81844","tripartite motif containing 56"
"ENSG00000136813",2139.12464948746,-0.433039176066275,0.0510589924477182,-8.48115396146301,2.22971331661852e-17,1.36354833445326e-16,"ECPAS","23392","Ecm29 proteasome adaptor and scaffold"
"ENSG00000121644",1096.65319388335,-0.530795697937271,0.0625972393692801,-8.47953844746964,2.26089030386578e-17,1.38204070088651e-16,"DESI2","51029","desumoylating isopeptidase 2"
"ENSG00000204130",252.921711239472,-1.01198911718826,0.119349495712566,-8.47920731584383,2.26733355983393e-17,1.38540472656851e-16,"RUFY2","55680","RUN and FYVE domain containing 2"
"ENSG00000134779",1548.46024231643,-0.48407210698024,0.0571215749472702,-8.47441807105449,2.36257536353589e-17,1.44300189423091e-16,"TPGS2","25941","tubulin polyglutamylase complex subunit 2"
"ENSG00000140750",1236.11387486576,-0.520821697794795,0.0614955541529074,-8.46925773690539,2.46961683583014e-17,1.50775529935644e-16,"ARHGAP17","55114","Rho GTPase activating protein 17"
"ENSG00000145833",1170.06514148058,-0.53131033740833,0.0627392802497309,-8.46854371445565,2.48479983164047e-17,1.51639668400486e-16,"DDX46","9879","DEAD-box helicase 46"
"ENSG00000170471",1554.43663348062,0.477682399135288,0.0564486890502825,8.4622407919834,2.62288250696517e-17,1.60000175445582e-16,"RALGAPB","57148","Ral GTPase activating protein non-catalytic beta subunit"
"ENSG00000134970",2300.38122211862,-0.46149089397882,0.0545568494013103,-8.45889927741568,2.69913038428621e-17,1.64583299973563e-16,"TMED7","51014","transmembrane p24 trafficking protein 7"
"ENSG00000033627",1004.45855812429,0.553591564783017,0.065464873918988,8.45631453392974,2.75960621832237e-17,1.68201308708168e-16,"ATP6V0A1","535","ATPase H+ transporting V0 subunit a1"
"ENSG00000146425",988.002462421101,-0.560763381633751,0.0663177638279169,-8.45570401150489,2.77408478881124e-17,1.69013896723853e-16,"DYNLT1","6993","dynein light chain Tctex-type 1"
"ENSG00000125952",656.284630091393,0.651261362219061,0.0770270269527709,8.45497207906495,2.79154140987572e-17,1.70007178920448e-16,"MAX","4149","MYC associated factor X"
"ENSG00000062716",2315.13385605726,0.448186630026585,0.0530201887369874,8.45313154673713,2.83591852830294e-17,1.72638443908008e-16,"VMP1","81671","vacuole membrane protein 1"
"ENSG00000204469",5698.48242853665,-0.328144860926872,0.0388301351536283,-8.4507782326431,2.89367441857422e-17,1.7608164153983e-16,"PRRC2A","7916","proline rich coiled-coil 2A"
"ENSG00000168306",54.1184165522606,-2.34721822808798,0.277775011695524,-8.45006976603358,2.91128802097278e-17,1.7708032543581e-16,"ACOX2","8309","acyl-CoA oxidase 2"
"ENSG00000198315",597.991505948721,0.71614315574242,0.0847526561018862,8.4498019139542,2.91797476588326e-17,1.77413828793678e-16,"ZKSCAN8","7745","zinc finger with KRAB and SCAN domains 8"
"ENSG00000100387",448.474845541522,-0.808973349909466,0.0957690970617099,-8.44712307758519,2.98568920984127e-17,1.81456031235631e-16,"RBX1","9978","ring-box 1"
"ENSG00000137073",720.885596281985,-0.628365237297403,0.0744053445433411,-8.44516265805853,3.03622391415723e-17,1.84451228552552e-16,"UBAP2","55833","ubiquitin associated protein 2"
"ENSG00000151465",803.653020680106,-0.605142447742922,0.071726082766022,-8.43685343471161,3.25994833742626e-17,1.97960933650549e-16,"CDC123","8872","cell division cycle 123"
"ENSG00000133069",97.4093429817929,-1.72713402843494,0.204773346183518,-8.43436931917441,3.32993609196621e-17,2.02127669371491e-16,"TMCC2","9911","transmembrane and coiled-coil domain family 2"
"ENSG00000278318",322.51566246357,0.909533330763438,0.107855027051512,8.43292478457254,3.37131400440371e-17,2.0455506709305e-16,"ZNF229","7772","zinc finger protein 229"
"ENSG00000076242",440.659633257905,-0.794375698241531,0.0942346554251016,-8.42976179684667,3.46369549729629e-17,2.10073844605567e-16,"MLH1","4292","mutL homolog 1"
"ENSG00000058673",2425.42812141998,0.407537952593282,0.0483884393569147,8.42221733144292,3.69424956391979e-17,2.23964829588852e-16,"ZC3H11A","9877","zinc finger CCCH-type containing 11A"
"ENSG00000106025",101.774169870676,1.70616388185561,0.202600417808433,8.42132459701467,3.72251326483675e-17,2.25585528360049e-16,"TSPAN12","23554","tetraspanin 12"
"ENSG00000135002",660.079448668403,0.638407949923503,0.0758150132740745,8.42060064825987,3.74558980073436e-17,2.26890680161213e-16,"RFK","55312","riboflavin kinase"
"ENSG00000099810",855.882933735248,0.629921663785072,0.0748148783899301,8.41973785617833,3.77327646149378e-17,2.28473905051337e-16,"MTAP","4507","methylthioadenosine phosphorylase"
